date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202110,AG,30 - 39,740,altersklasse_covid19,age_group_AKL10,99087,4192,0.75,4.23,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.054,5.4
202111,AG,30 - 39,638,altersklasse_covid19,age_group_AKL10,99087,4830,0.64,4.87,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.06,6
202112,AG,30 - 39,604,altersklasse_covid19,age_group_AKL10,99087,5434,0.61,5.48,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.037,3.6999999999999997
202113,AG,30 - 39,373,altersklasse_covid19,age_group_AKL10,99087,5807,0.38,5.86,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.024,2.4
202114,AG,30 - 39,617,altersklasse_covid19,age_group_AKL10,99087,6424,0.62,6.48,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.03,3
202115,AG,30 - 39,1419,altersklasse_covid19,age_group_AKL10,99087,7843,1.43,7.92,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.056,5.6000000000000005
202116,AG,30 - 39,1869,altersklasse_covid19,age_group_AKL10,99087,9712,1.89,9.8,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.062,6.2
202117,AG,30 - 39,2074,altersklasse_covid19,age_group_AKL10,99087,11786,2.09,11.89,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.083,8.3
202118,AG,30 - 39,3248,altersklasse_covid19,age_group_AKL10,99087,15034,3.28,15.17,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.093,9.3
202119,AG,30 - 39,3424,altersklasse_covid19,age_group_AKL10,99087,18458,3.46,18.63,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.105,10.5
202120,AG,30 - 39,4088,altersklasse_covid19,age_group_AKL10,99087,22546,4.13,22.75,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.106,10.6
202121,AG,30 - 39,5753,altersklasse_covid19,age_group_AKL10,99087,28299,5.81,28.56,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.141,14.099999999999998
202122,AG,30 - 39,8155,altersklasse_covid19,age_group_AKL10,99087,36454,8.23,36.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.159,15.9
202123,AG,30 - 39,8930,altersklasse_covid19,age_group_AKL10,99087,45384,9.01,45.8,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.179,17.9
202124,AG,30 - 39,8653,altersklasse_covid19,age_group_AKL10,99087,54037,8.73,54.53,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.205,20.5
202125,AG,30 - 39,6812,altersklasse_covid19,age_group_AKL10,99087,60849,6.87,61.41,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.189,18.9
202126,AG,30 - 39,6171,altersklasse_covid19,age_group_AKL10,99087,67020,6.23,67.64,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.177,17.7
202127,AG,30 - 39,7086,altersklasse_covid19,age_group_AKL10,99087,74106,7.15,74.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.198,19.8
202128,AG,30 - 39,6528,altersklasse_covid19,age_group_AKL10,99087,80634,6.59,81.38,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.222,22.2
202129,AG,30 - 39,4184,altersklasse_covid19,age_group_AKL10,99087,84818,4.22,85.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.219,21.9
202130,AG,30 - 39,2701,altersklasse_covid19,age_group_AKL10,99087,87519,2.73,88.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.184,18.4
202131,AG,30 - 39,2309,altersklasse_covid19,age_group_AKL10,99087,89828,2.33,90.66,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.18,18
202132,AG,30 - 39,2218,altersklasse_covid19,age_group_AKL10,99087,92046,2.24,92.89,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.198,19.8
202133,AG,30 - 39,2347,altersklasse_covid19,age_group_AKL10,99087,94393,2.37,95.26,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.194,19.400000000000002
202134,AG,30 - 39,3022,altersklasse_covid19,age_group_AKL10,99087,97415,3.05,98.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.201,20.1
202135,AG,30 - 39,2942,altersklasse_covid19,age_group_AKL10,99087,100357,2.97,101.28,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.198,19.8
202136,AG,30 - 39,3672,altersklasse_covid19,age_group_AKL10,99087,104029,3.71,104.99,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.212,21.2
202137,AG,30 - 39,4112,altersklasse_covid19,age_group_AKL10,99087,108141,4.15,109.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.212,21.2
202138,AG,30 - 39,3434,altersklasse_covid19,age_group_AKL10,99087,111575,3.47,112.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.211,21.099999999999998
202139,AG,30 - 39,3151,altersklasse_covid19,age_group_AKL10,99087,114726,3.18,115.78,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.215,21.5
202140,AG,30 - 39,3147,altersklasse_covid19,age_group_AKL10,99087,117873,3.18,118.96,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.232,23.200000000000003
202141,AG,30 - 39,3005,altersklasse_covid19,age_group_AKL10,99087,120878,3.03,121.99,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.218,21.8
202142,AG,30 - 39,2309,altersklasse_covid19,age_group_AKL10,99087,123187,2.33,124.32,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.214,21.4
202143,AG,30 - 39,1697,altersklasse_covid19,age_group_AKL10,99087,124884,1.71,126.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.205,20.5
202144,AG,30 - 39,1235,altersklasse_covid19,age_group_AKL10,99087,126119,1.25,127.28,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.208,20.8
202145,AG,30 - 39,1393,altersklasse_covid19,age_group_AKL10,99087,127512,1.41,128.69,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.184,18.4
202146,AG,30 - 39,1455,altersklasse_covid19,age_group_AKL10,99087,128967,1.47,130.16,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.06,6
202147,AG,30 - 39,1561,altersklasse_covid19,age_group_AKL10,99087,130528,1.58,131.73,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.057,5.7
202148,AG,30 - 39,2523,altersklasse_covid19,age_group_AKL10,99087,133051,2.55,134.28,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.081,8.1
202052,AG,40 - 49,0,altersklasse_covid19,age_group_AKL10,95556,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202053,AG,40 - 49,60,altersklasse_covid19,age_group_AKL10,95556,60,0.06,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.243,24.3
202101,AG,40 - 49,112,altersklasse_covid19,age_group_AKL10,95556,172,0.12,0.18,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.044,4.3999999999999995
202102,AG,40 - 49,210,altersklasse_covid19,age_group_AKL10,95556,382,0.22,0.4,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.06,6
202103,AG,40 - 49,322,altersklasse_covid19,age_group_AKL10,95556,704,0.34,0.74,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.052,5.2
202104,AG,40 - 49,383,altersklasse_covid19,age_group_AKL10,95556,1087,0.4,1.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.06,6
202105,AG,40 - 49,582,altersklasse_covid19,age_group_AKL10,95556,1669,0.61,1.75,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.067,6.7
202106,AG,40 - 49,661,altersklasse_covid19,age_group_AKL10,95556,2330,0.69,2.44,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.086,8.6
202107,AG,40 - 49,783,altersklasse_covid19,age_group_AKL10,95556,3113,0.82,3.26,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.07,7.000000000000001
202108,AG,40 - 49,847,altersklasse_covid19,age_group_AKL10,95556,3960,0.89,4.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.057,5.7
202109,AG,40 - 49,804,altersklasse_covid19,age_group_AKL10,95556,4764,0.84,4.99,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.058,5.800000000000001
202110,AG,40 - 49,939,altersklasse_covid19,age_group_AKL10,95556,5703,0.98,5.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.069,6.9
202111,AG,40 - 49,813,altersklasse_covid19,age_group_AKL10,95556,6516,0.85,6.82,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.077,7.7
202112,AG,40 - 49,836,altersklasse_covid19,age_group_AKL10,95556,7352,0.87,7.69,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.051,5.1
202113,AG,40 - 49,577,altersklasse_covid19,age_group_AKL10,95556,7929,0.6,8.3,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.037,3.6999999999999997
202114,AG,40 - 49,952,altersklasse_covid19,age_group_AKL10,95556,8881,1,9.29,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.046,4.6
202115,AG,40 - 49,1936,altersklasse_covid19,age_group_AKL10,95556,10817,2.03,11.32,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.077,7.7
202116,AG,40 - 49,2702,altersklasse_covid19,age_group_AKL10,95556,13519,2.83,14.15,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.09,9
202117,AG,40 - 49,2776,altersklasse_covid19,age_group_AKL10,95556,16295,2.91,17.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.111,11.1
202118,AG,40 - 49,4174,altersklasse_covid19,age_group_AKL10,95556,20469,4.37,21.42,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.12,12
202119,AG,40 - 49,4460,altersklasse_covid19,age_group_AKL10,95556,24929,4.67,26.09,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.136,13.600000000000001
202120,AG,40 - 49,5496,altersklasse_covid19,age_group_AKL10,95556,30425,5.75,31.84,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.142,14.2
202121,AG,40 - 49,8160,altersklasse_covid19,age_group_AKL10,95556,38585,8.54,40.38,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.199,19.900000000000002
202122,AG,40 - 49,10395,altersklasse_covid19,age_group_AKL10,95556,48980,10.88,51.26,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.203,20.3
202123,AG,40 - 49,10565,altersklasse_covid19,age_group_AKL10,95556,59545,11.06,62.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.212,21.2
202124,AG,40 - 49,9140,altersklasse_covid19,age_group_AKL10,95556,68685,9.57,71.88,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.216,21.6
202125,AG,40 - 49,8064,altersklasse_covid19,age_group_AKL10,95556,76749,8.44,80.32,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.224,22.400000000000002
202126,AG,40 - 49,7447,altersklasse_covid19,age_group_AKL10,95556,84196,7.79,88.11,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.213,21.3
202127,AG,40 - 49,7742,altersklasse_covid19,age_group_AKL10,95556,91938,8.1,96.21,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.217,21.7
202128,AG,40 - 49,6105,altersklasse_covid19,age_group_AKL10,95556,98043,6.39,102.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.207,20.7
202129,AG,40 - 49,3828,altersklasse_covid19,age_group_AKL10,95556,101871,4.01,106.61,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.2,20
202130,AG,40 - 49,2512,altersklasse_covid19,age_group_AKL10,95556,104383,2.63,109.24,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.171,17.1
202131,AG,40 - 49,2166,altersklasse_covid19,age_group_AKL10,95556,106549,2.27,111.5,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.169,16.900000000000002
202132,AG,40 - 49,2052,altersklasse_covid19,age_group_AKL10,95556,108601,2.15,113.65,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.183,18.3
202133,AG,40 - 49,2160,altersklasse_covid19,age_group_AKL10,95556,110761,2.26,115.91,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.179,17.9
202134,AG,40 - 49,2726,altersklasse_covid19,age_group_AKL10,95556,113487,2.85,118.76,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.181,18.099999999999998
202135,AG,40 - 49,2619,altersklasse_covid19,age_group_AKL10,95556,116106,2.74,121.51,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.177,17.7
202136,AG,40 - 49,3037,altersklasse_covid19,age_group_AKL10,95556,119143,3.18,124.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.176,17.599999999999998
202137,AG,40 - 49,3242,altersklasse_covid19,age_group_AKL10,95556,122385,3.39,128.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.167,16.7
202138,AG,40 - 49,2825,altersklasse_covid19,age_group_AKL10,95556,125210,2.96,131.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.173,17.299999999999997
202139,AG,40 - 49,2595,altersklasse_covid19,age_group_AKL10,95556,127805,2.72,133.75,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.177,17.7
202140,AG,40 - 49,2211,altersklasse_covid19,age_group_AKL10,95556,130016,2.31,136.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.163,16.3
202141,AG,40 - 49,2190,altersklasse_covid19,age_group_AKL10,95556,132206,2.29,138.35,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.159,15.9
202142,AG,40 - 49,1688,altersklasse_covid19,age_group_AKL10,95556,133894,1.77,140.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.156,15.6
202143,AG,40 - 49,1177,altersklasse_covid19,age_group_AKL10,95556,135071,1.23,141.35,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.142,14.2
202144,AG,40 - 49,803,altersklasse_covid19,age_group_AKL10,95556,135874,0.84,142.19,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.135,13.5
202145,AG,40 - 49,1019,altersklasse_covid19,age_group_AKL10,95556,136893,1.07,143.26,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.134,13.4
202146,AG,40 - 49,1238,altersklasse_covid19,age_group_AKL10,95556,138131,1.3,144.56,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.051,5.1
202147,AG,40 - 49,1646,altersklasse_covid19,age_group_AKL10,95556,139777,1.72,146.28,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.06,6
202148,AG,40 - 49,2977,altersklasse_covid19,age_group_AKL10,95556,142754,3.12,149.39,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.095,9.5
202052,AG,50 - 59,0,altersklasse_covid19,age_group_AKL10,107486,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202053,AG,50 - 59,66,altersklasse_covid19,age_group_AKL10,107486,66,0.06,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.267,26.700000000000003
202101,AG,50 - 59,157,altersklasse_covid19,age_group_AKL10,107486,223,0.15,0.21,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.062,6.2
202102,AG,50 - 59,294,altersklasse_covid19,age_group_AKL10,107486,517,0.27,0.48,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.084,8.4
202103,AG,50 - 59,523,altersklasse_covid19,age_group_AKL10,107486,1040,0.49,0.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.085,8.5
202104,AG,50 - 59,626,altersklasse_covid19,age_group_AKL10,107486,1666,0.58,1.55,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.099,9.9
202105,AG,50 - 59,968,altersklasse_covid19,age_group_AKL10,107486,2634,0.9,2.45,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.112,11.200000000000001
202106,AG,50 - 59,1001,altersklasse_covid19,age_group_AKL10,107486,3635,0.93,3.38,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.13,13
202107,AG,50 - 59,1224,altersklasse_covid19,age_group_AKL10,107486,4859,1.14,4.52,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.11,11
202108,AG,50 - 59,1421,altersklasse_covid19,age_group_AKL10,107486,6280,1.32,5.84,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.095,9.5
202109,AG,50 - 59,1446,altersklasse_covid19,age_group_AKL10,107486,7726,1.35,7.19,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.105,10.5
202110,AG,50 - 59,1690,altersklasse_covid19,age_group_AKL10,107486,9416,1.57,8.76,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.124,12.4
202111,AG,50 - 59,1177,altersklasse_covid19,age_group_AKL10,107486,10593,1.1,9.86,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.111,11.1
202112,AG,50 - 59,1476,altersklasse_covid19,age_group_AKL10,107486,12069,1.37,11.23,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.09,9
202113,AG,50 - 59,1074,altersklasse_covid19,age_group_AKL10,107486,13143,1,12.23,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.068,6.800000000000001
202114,AG,50 - 59,1819,altersklasse_covid19,age_group_AKL10,107486,14962,1.69,13.92,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.087,8.7
202115,AG,50 - 59,3032,altersklasse_covid19,age_group_AKL10,107486,17994,2.82,16.74,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.12,12
202116,AG,50 - 59,5056,altersklasse_covid19,age_group_AKL10,107486,23050,4.7,21.44,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.169,16.900000000000002
202117,AG,50 - 59,4662,altersklasse_covid19,age_group_AKL10,107486,27712,4.34,25.78,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.187,18.7
202118,AG,50 - 59,6836,altersklasse_covid19,age_group_AKL10,107486,34548,6.36,32.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.197,19.7
202119,AG,50 - 59,6939,altersklasse_covid19,age_group_AKL10,107486,41487,6.46,38.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.212,21.2
202120,AG,50 - 59,8016,altersklasse_covid19,age_group_AKL10,107486,49503,7.46,46.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.208,20.8
202121,AG,50 - 59,10932,altersklasse_covid19,age_group_AKL10,107486,60435,10.17,56.23,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.267,26.700000000000003
202122,AG,50 - 59,13430,altersklasse_covid19,age_group_AKL10,107486,73865,12.49,68.72,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.262,26.200000000000003
202123,AG,50 - 59,13156,altersklasse_covid19,age_group_AKL10,107486,87021,12.24,80.96,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.264,26.400000000000002
202124,AG,50 - 59,10152,altersklasse_covid19,age_group_AKL10,107486,97173,9.44,90.41,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.24,24
202125,AG,50 - 59,8702,altersklasse_covid19,age_group_AKL10,107486,105875,8.1,98.5,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.242,24.2
202126,AG,50 - 59,8106,altersklasse_covid19,age_group_AKL10,107486,113981,7.54,106.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.232,23.200000000000003
202127,AG,50 - 59,8928,altersklasse_covid19,age_group_AKL10,107486,122909,8.31,114.35,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.25,25
202128,AG,50 - 59,6561,altersklasse_covid19,age_group_AKL10,107486,129470,6.1,120.45,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.223,22.3
202129,AG,50 - 59,3935,altersklasse_covid19,age_group_AKL10,107486,133405,3.66,124.11,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.206,20.599999999999998
202130,AG,50 - 59,2395,altersklasse_covid19,age_group_AKL10,107486,135800,2.23,126.34,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.163,16.3
202131,AG,50 - 59,2041,altersklasse_covid19,age_group_AKL10,107486,137841,1.9,128.24,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.159,15.9
202132,AG,50 - 59,1900,altersklasse_covid19,age_group_AKL10,107486,139741,1.77,130.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.17,17
202133,AG,50 - 59,2097,altersklasse_covid19,age_group_AKL10,107486,141838,1.95,131.96,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.174,17.4
202134,AG,50 - 59,2427,altersklasse_covid19,age_group_AKL10,107486,144265,2.26,134.22,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.161,16.1
202135,AG,50 - 59,2246,altersklasse_covid19,age_group_AKL10,107486,146511,2.09,136.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.151,15.1
202136,AG,50 - 59,2413,altersklasse_covid19,age_group_AKL10,107486,148924,2.24,138.55,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.14,14.000000000000002
202137,AG,50 - 59,2721,altersklasse_covid19,age_group_AKL10,107486,151645,2.53,141.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.14,14.000000000000002
202138,AG,50 - 59,2260,altersklasse_covid19,age_group_AKL10,107486,153905,2.1,143.19,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.139,13.900000000000002
202139,AG,50 - 59,2094,altersklasse_covid19,age_group_AKL10,107486,155999,1.95,145.13,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.143,14.299999999999999
202140,AG,50 - 59,1960,altersklasse_covid19,age_group_AKL10,107486,157959,1.82,146.96,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.144,14.399999999999999
202141,AG,50 - 59,1952,altersklasse_covid19,age_group_AKL10,107486,159911,1.82,148.77,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.141,14.099999999999998
202142,AG,50 - 59,1424,altersklasse_covid19,age_group_AKL10,107486,161335,1.32,150.1,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.132,13.200000000000001
202143,AG,50 - 59,998,altersklasse_covid19,age_group_AKL10,107486,162333,0.93,151.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.121,12.1
202144,AG,50 - 59,697,altersklasse_covid19,age_group_AKL10,107486,163030,0.65,151.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.117,11.700000000000001
202145,AG,50 - 59,906,altersklasse_covid19,age_group_AKL10,107486,163936,0.84,152.52,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.119,11.899999999999999
202146,AG,50 - 59,1390,altersklasse_covid19,age_group_AKL10,107486,165326,1.29,153.81,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.057,5.7
